"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.81252154831832e-11,1.61724891553142,0.299,0.093,4.55468539876912e-07,"28","Sp3os"
1.96280554746584e-11,2.6533701552456,0.255,0.043,4.9323340602269e-07,"28","Enkd1"
2.00332168813126e-11,0.61048249495181,0.607,0.372,5.03414707010505e-07,"28","Pigp"
2.12848712871575e-11,1.91885285722897,0.299,0.081,5.3486753057498e-07,"28","Fbxo16"
2.15392284462577e-11,0.697666537356425,0.579,0.308,5.41259271626011e-07,"28","Sorl1"
2.30017119969183e-11,1.08495059390397,0.472,0.215,5.7801002077056e-07,"28","Stard10"
2.66498912526834e-11,1.55247660115265,0.263,0.077,6.69685117288681e-07,"28","Cdk17"
2.85545951347354e-11,2.1023009953043,0.252,0.058,7.17548421140765e-07,"28","Dixdc1"
3.41360732642662e-11,1.33062649383868,0.346,0.141,8.57805385057745e-07,"28","Sirt3"
3.56091922091251e-11,1.20882193948084,0.553,0.211,8.94823391023106e-07,"28","Acadl"
3.5612441567497e-11,1.22728686177013,0.495,0.212,8.94905044149633e-07,"28","Casz1"
4.09892998844449e-11,1.19555142548636,0.641,0.276,1.03002011679621e-06,"28","Vmp1"
4.11330547040778e-11,1.02774807705206,0.598,0.302,1.03363253165877e-06,"28","Wbp11"
4.12307591105778e-11,1.06124363990167,0.667,0.359,1.03608774568971e-06,"28","Cuta"
4.81070574611719e-11,0.73711418229868,0.652,0.238,1.20888224694179e-06,"28","Ctsh"
4.87129949437093e-11,0.681881012344744,0.79,0.518,1.22410884994047e-06,"28","Ndufa12"
5.32634475373789e-11,2.06116184449998,0.289,0.072,1.33845717316679e-06,"28","Intu"
5.36992129674652e-11,1.56440141534866,0.29,0.106,1.34940752265943e-06,"28","Sco2"
5.57422549804194e-11,1.71568614759188,0.306,0.084,1.40074712540296e-06,"28","Vwa5a"
5.63464394164291e-11,1.18413864702405,0.343,0.147,1.41592967609545e-06,"28","Tbc1d32"
5.87936460847188e-11,1.3163951417481,0.306,0.103,1.4774255324629e-06,"28","Tenm4"
6.08814301905732e-11,0.688832191319112,0.505,0.26,1.52988945925891e-06,"28","Fam13a"
6.3571439191163e-11,0.615799366850061,0.266,0.099,1.59748669543474e-06,"28","Cnp"
6.45941839364805e-11,1.30734579425033,0.461,0.176,1.62318724813982e-06,"28","Gnl2"
6.83304204638546e-11,1.23596906287553,0.505,0.177,1.7170751358362e-06,"28","Tgfbr2"
6.95068602848282e-11,1.42474812293072,0.375,0.14,1.74663789209745e-06,"28","Gpr137"
7.9715615495377e-11,1.61605416472127,0.303,0.103,2.00317370178333e-06,"28","Tmem29"
7.99406306939295e-11,0.60524127518792,0.907,0.732,2.00882810870775e-06,"28","Ndufa7"
9.69933734024567e-11,0.972549351354518,0.296,0.074,2.43734648023033e-06,"28","Pcolce"
9.79574488214135e-11,1.24489429206795,0.377,0.117,2.4615727314333e-06,"28","St3gal6"
1.03499166850503e-10,1.06839828890598,0.321,0.135,2.6008305637863e-06,"28","Med1"
1.05428546469865e-10,1.25391800980155,0.271,0.098,2.64931394424123e-06,"28","Igf2r"
1.0648089623631e-10,1.76952811251304,0.348,0.107,2.67575844152225e-06,"28","Kif27"
1.11814839606991e-10,1.12352475134175,0.541,0.249,2.80979510448408e-06,"28","Clip1"
1.12446784007037e-10,1.29711101998696,0.502,0.201,2.82567523531283e-06,"28","Nras"
1.17737872478152e-10,0.810732713254722,0.384,0.211,2.95863499750349e-06,"28","Ddi2"
1.21653149721268e-10,1.02853240484392,0.687,0.356,3.05702199934573e-06,"28","BC005624"
1.41308301092698e-10,2.10376976065118,0.31,0.08,3.5509362981584e-06,"28","Wdr31"
1.61101719741186e-10,0.609563134800003,0.866,0.599,4.04832511537626e-06,"28","Skp1a"
1.68978353719055e-10,1.51842596333161,0.511,0.197,4.24625705060614e-06,"28","Znrd2"
1.75404149276351e-10,1.6027770315838,0.408,0.129,4.40773086716543e-06,"28","Suclg2"
1.8273418015296e-10,1.60301966132447,0.419,0.133,4.59192721306374e-06,"28","Psmd10"
1.86293393396805e-10,0.680030881426519,0.873,0.627,4.68136668266832e-06,"28","Ube2b"
1.87190441194967e-10,1.83658635270284,0.43,0.132,4.70390859678832e-06,"28","Naf1"
1.90221115115819e-10,0.617710504779319,0.527,0.326,4.78006640174543e-06,"28","Sms"
1.91870451492764e-10,2.69616619379948,0.265,0.04,4.82151257556168e-06,"28","Dmrt3"
1.9192771378227e-10,1.40817274441624,0.382,0.145,4.82295151963466e-06,"28","Tmem218"
1.94956947501521e-10,1.48310190910526,0.473,0.155,4.89907313376573e-06,"28","Adipor2"
2.05658144353473e-10,1.28095313006936,0.347,0.141,5.16798350945841e-06,"28","Togaram2"
2.11258677256338e-10,1.26825667683125,0.425,0.154,5.30871930077452e-06,"28","Lap3"
2.59138595088583e-10,1.57228617075929,0.28,0.067,6.51189375598101e-06,"28","Uaca"
2.62754498522235e-10,1.99794177196248,0.314,0.082,6.60275779336523e-06,"28","Grhpr"
2.88313883759094e-10,1.02947106764152,0.77,0.43,7.24503958498227e-06,"28","Ndufb2"
3.05083936132866e-10,1.53002084709566,0.262,0.089,7.66645423108279e-06,"28","Plxnb1"
3.16471185397138e-10,0.766181492231906,0.445,0.245,7.95260441784469e-06,"28","Pink1"
3.37836290445803e-10,1.38526547895959,0.47,0.185,8.48948814261259e-06,"28","Caml"
3.40255391459082e-10,0.855689478616775,0.504,0.237,8.55027773197527e-06,"28","Ccp110"
3.43769156151235e-10,1.96916333004644,0.46,0.132,8.63857512492439e-06,"28","Eif2b2"
3.5495319975356e-10,1.6118267773168,0.41,0.145,8.91961895660721e-06,"28","9230114K14Rik"
3.83380607362757e-10,1.75613471743071,0.454,0.176,9.63397128241872e-06,"28","Fuom"
3.87481334542498e-10,1.55972391854397,0.375,0.137,9.73701845571844e-06,"28","Dnal4"
3.95936060660835e-10,2.2298966839474,0.287,0.071,9.94947726834611e-06,"28","Cep41"
4.04823351577152e-10,1.98054962747673,0.298,0.081,1.01728060017823e-05,"28","Slc11a2"
4.29980511067461e-10,0.745909239595778,0.752,0.468,1.08049802626142e-05,"28","Golgb1"
4.99284404823186e-10,0.916405884021341,0.325,0.088,1.25465178088018e-05,"28","Galm"
5.35565748058367e-10,1.91213051939637,0.29,0.085,1.34582316829587e-05,"28","Fam229b"
5.85136579900526e-10,1.8185201672896,0.282,0.085,1.47038971163203e-05,"28","Ttc26"
6.09892778913545e-10,1.39466315695691,0.415,0.154,1.53259956413185e-05,"28","Uhrf1bp1l"
6.81312619292433e-10,1.42534285886906,0.343,0.11,1.71207048101995e-05,"28","Rcbtb2"
7.96047017035468e-10,1.78807468885623,0.256,0.073,2.00038654910843e-05,"28","0610009L18Rik"
8.23964927681595e-10,1.02960967939342,0.321,0.136,2.07054146677108e-05,"28","Csad"
8.24955099651689e-10,0.948834425298034,0.279,0.111,2.07302966991473e-05,"28","Txndc16"
9.3501236901329e-10,0.890129629750489,0.314,0.142,2.3495925820935e-05,"28","Rasa2"
9.73577668281505e-10,0.560560951646126,0.516,0.267,2.44650332262459e-05,"28","Rnf128"
1.02945866903949e-09,1.02360831743163,0.454,0.203,2.58692668942934e-05,"28","Ttc9"
1.04664173624295e-09,1.30491178368783,0.438,0.186,2.63010601900491e-05,"28","Rfc2"
1.04748087024717e-09,1.13135953023373,0.335,0.158,2.63221467884412e-05,"28","Cry2"
1.16111085243965e-09,0.589201500526249,0.825,0.58,2.91775546109559e-05,"28","Mpc2"
1.17505838671854e-09,1.75961222545825,0.307,0.091,2.95280421998502e-05,"28","Cep78"
1.28608917051857e-09,0.817281179647833,0.513,0.214,3.23181347659611e-05,"28","Klf9"
1.29461665158388e-09,1.53758371668733,0.313,0.088,3.25324218376514e-05,"28","Gpx8"
1.31867118895331e-09,1.97746983319435,0.327,0.091,3.31368883072078e-05,"28","Lrrc8b"
1.4296364725267e-09,1.28541478068135,0.36,0.135,3.59253349181234e-05,"28","Abcd3"
1.44663872602039e-09,1.9031431651076,0.326,0.076,3.63525845461664e-05,"28","Mgat3"
1.52205961032848e-09,1.03001555251045,0.345,0.143,3.82478359479445e-05,"28","Slc25a36"
1.62802943266471e-09,0.624357733237585,0.394,0.135,4.09107516134315e-05,"28","Perp"
1.7868152885155e-09,1.41646170116317,0.25,0.085,4.49008813851059e-05,"28","Slc26a2"
1.7995065194089e-09,0.971432010560948,0.46,0.215,4.52197993262262e-05,"28","Sinhcaf"
1.81434887323462e-09,1.39388525846932,0.504,0.2,4.55927728355127e-05,"28","Ppa2"
1.82220354956444e-09,0.635487068293734,0.63,0.309,4.57901529970048e-05,"28","Eml2"
1.82439006102739e-09,1.63739528860696,0.262,0.082,4.58450978435574e-05,"28","Miga1"
2.13443161704471e-09,0.519960020941559,0.384,0.196,5.36361321047165e-05,"28","Nfia"
2.18454654566316e-09,1.3424149224006,0.438,0.185,5.48954701459695e-05,"28","Pdxdc1"
2.2524592528852e-09,1.73788339056912,0.348,0.109,5.66020485657521e-05,"28","Thop1"
2.38857797839202e-09,1.6392822923106,0.318,0.086,6.0022576019013e-05,"28","Dsg2"
2.41208532379830e-09,0.5579120758374,0.732,0.512,6.06132921017274e-05,"28","Spop"
2.64501875168236e-09,0.935904067776874,0.553,0.289,6.6466676211026e-05,"28","Ddt"
2.75611126637098e-09,1.89346556190143,0.303,0.084,6.92583200126364e-05,"28","Efcab2"
2.7828520033228e-09,1.39416777737678,0.339,0.114,6.99302879914987e-05,"28","Tmem109"
2.79179002629888e-09,1.08250409979979,0.259,0.124,7.01548915708646e-05,"28","Ttbk2"
2.84782683801728e-09,0.882374621450636,0.857,0.578,7.15630406125361e-05,"28","Dnajb6"
3.01483796517208e-09,0.914876131439461,0.612,0.324,7.57598632268093e-05,"28","Ergic3"
3.01656078381705e-09,1.28731566390753,0.416,0.168,7.58031559365386e-05,"28","Kiz"
3.04169666781152e-09,1.49795333620477,0.324,0.105,7.64347955654356e-05,"28","Tiam1"
3.37169343247634e-09,1.12478550424242,0.623,0.326,8.47272842646981e-05,"28","Glrx5"
3.37309354212076e-09,1.24982979807185,0.335,0.115,8.47624676199525e-05,"28","Hes6"
3.39044958650627e-09,1.21784831187919,0.342,0.144,8.51986076593161e-05,"28","Hat1"
3.61839145567375e-09,1.12469355347121,0.375,0.169,9.09265588896256e-05,"28","Ccnc"
3.67529062942009e-09,1.29074294854288,0.374,0.151,9.23563782266975e-05,"28","Cep162"
3.68867110274714e-09,0.977136221164397,0.436,0.238,9.26926161409328e-05,"28","Abcc1"
3.71026587583612e-09,1.12879047782618,0.263,0.083,9.32352711938859e-05,"28","Il6ra"
3.76106908508175e-09,1.96303677036478,0.329,0.083,9.45119050390192e-05,"28","Mterf4"
3.78798585016251e-09,1.84694292740042,0.29,0.077,9.51882964287337e-05,"28","Cobl"
3.96185265399842e-09,1.06890286788016,0.431,0.194,9.95573953423262e-05,"28","Arl2bp"
3.96264608988354e-09,1.31374188881763,0.419,0.168,9.95773335926835e-05,"28","Tmx1"
4.07403544288046e-09,0.634186292799993,0.784,0.531,0.000102376436644143,"28","Scand1"
4.38656343991428e-09,0.675672012457632,0.613,0.391,0.000110229952681606,"28","Etfb"
4.41965104846305e-09,1.38143461696047,0.345,0.158,0.000111061411196828,"28","Nelfe"
4.61268809346082e-09,1.25151712583296,0.255,0.073,0.000115912239100577,"28","Bambi"
4.74308031871561e-09,0.796520516079783,0.522,0.286,0.000119188865329004,"28","Gtf2i"
5.14567497749439e-09,1.32247075915006,0.496,0.202,0.000129305666509457,"28","Yif1b"
5.22428232389881e-09,1.14852970443913,0.547,0.258,0.000131280990517253,"28","Suds3"
5.40910569271649e-09,0.983592339860346,0.465,0.228,0.000135925416952273,"28","Ppid"
6.02402577375897e-09,1.37996300350161,0.278,0.077,0.000151377743668789,"28","Sdc1"
6.60461933699032e-09,0.810465778988274,0.757,0.449,0.00016596747931923,"28","Atp6v1d"
6.66885224061246e-09,1.9802141441948,0.292,0.069,0.00016758158795435,"28","Minpp1"
6.69499256528413e-09,0.807702721507206,0.343,0.165,0.000168238468173025,"28","Map3k19"
7.45717511386306e-09,0.570791831844654,0.327,0.179,0.000187391353436265,"28","Gns"
7.59873270260009e-09,1.09394265259205,0.338,0.15,0.000190948554083638,"28","Fam210b"
7.76297691188415e-09,0.557121819337007,0.933,0.791,0.000195075846818737,"28","Lamp1"
8.015175921061e-09,0.714064128196502,0.921,0.775,0.000201413355720342,"28","Ubl5"
8.07842111232837e-09,0.672300804992014,0.418,0.184,0.0002030026441317,"28","Plec"
8.2281232149057e-09,1.15497321766255,0.353,0.117,0.000206764508267365,"28","Six1"
8.24376235371497e-09,0.978302935861557,0.361,0.114,0.000207157504186504,"28","Rnase4"
8.59006202430551e-09,1.27331473617376,0.507,0.218,0.000215859668608773,"28","Idh3a"
8.69086415953966e-09,1.218248314974,0.278,0.092,0.000218392725465072,"28","Rara"
9.03087323135398e-09,1.48468146690875,0.354,0.108,0.000226936813430694,"28","Zfp703"
9.0556611854696e-09,1.42246947847739,0.265,0.096,0.000227559709929665,"28","Rnf32"
9.27134348662523e-09,0.606537502279534,0.475,0.238,0.000232979590475405,"28","Fam162a"
9.41066173386195e-09,0.656087609418503,0.35,0.209,0.000236480518710217,"28","Mob1b"
1.01507166942962e-08,1.36615010384569,0.334,0.133,0.000255077359810969,"28","Znhit2"
1.0202585417201e-08,1.74286289207726,0.278,0.085,0.000256380768948844,"28","Dzank1"
1.06123852836276e-08,2.10809674688162,0.261,0.054,0.000266678629792277,"28","Six2"
1.21045607116765e-08,1.20888277537581,0.376,0.149,0.000304175506123719,"28","Fam122a"
1.29048462954882e-08,0.732561412079887,0.709,0.442,0.000324285882559322,"28","Rnh1"
1.30981154723943e-08,0.795730496732077,0.317,0.111,0.000329142543705796,"28","Slc15a2"
1.31126595481239e-08,0.716989364658015,0.513,0.281,0.000329508021784804,"28","Naa35"
1.34862231815845e-08,1.05302521982179,0.388,0.162,0.000338895302330038,"28","Tead1"
1.40459869972927e-08,1.07547138880856,0.283,0.129,0.000352961607254967,"28","Alkbh6"
1.44113541172566e-08,0.578667006915234,0.639,0.406,0.000362142917612541,"28","Ppp1cb"
1.55146294354414e-08,1.50635045943899,0.423,0.152,0.000389867123083208,"28","Osbpl6"
1.6603893976589e-08,1.34269831891785,0.3,0.134,0.000417239251737704,"28","Trpc1"
1.66728875804849e-08,0.61767996610993,0.734,0.495,0.000418972992010005,"28","Micos13"
1.69772448460871e-08,0.531830687002163,0.581,0.358,0.000426621185737323,"28","S100a13"
1.71276734898303e-08,1.20240199965229,0.321,0.137,0.000430401307125946,"28","Tulp3"
1.7211283155781e-08,0.601627440468839,0.612,0.341,0.00043250233442162,"28","Sqstm1"
1.87870109589312e-08,1.52277046679087,0.262,0.089,0.000472098798386983,"28","Lrpprc"
1.92732665034709e-08,1.04795647299975,0.44,0.202,0.00048431791396572,"28","Oard1"
1.93674303593057e-08,0.667901197966603,0.368,0.198,0.000486684157498993,"28","Cryzl1"
1.95299453276354e-08,0.963606650935245,0.473,0.23,0.00049076799613815,"28","Mea1"
2.06555340711775e-08,0.704818859730705,0.35,0.195,0.00051905291567462,"28","Clpx"
2.09979315812814e-08,1.09392887448564,0.614,0.314,0.00052765702270602,"28","Morf4l2"
2.19425719644142e-08,0.746364053192133,0.384,0.208,0.000551394890893764,"28","Ciao2b"
2.29268213033638e-08,1.45086808110923,0.283,0.103,0.00057612809253223,"28","Snrnp25"
2.32963652040566e-08,0.980139473540668,0.367,0.162,0.000585414361212739,"28","Sclt1"
2.42913965646979e-08,0.711234366657701,0.72,0.419,0.000610418504274294,"28","Drap1"
2.48131673941913e-08,0.776485517632365,0.425,0.226,0.000623530083448634,"28","Tm2d1"
2.49183028562627e-08,0.543169524300664,0.909,0.716,0.000626172032475025,"28","Uqcrb"
2.5091169415121e-08,0.890066562361738,0.581,0.314,0.000630515996232576,"28","Atxn10"
2.5183869315886e-08,1.133208409776,0.494,0.24,0.0006328454520389,"28","Med8"
2.81778693241449e-08,1.08378143975869,0.293,0.118,0.000708081678246438,"28","Plin3"
3.12017651455065e-08,0.514130593070004,0.646,0.439,0.000784069156341433,"28","Phf3"
3.71680711304224e-08,0.751355450819909,0.327,0.178,0.000933996459436386,"28","Srebf2"
3.80405741644816e-08,1.69551920412388,0.357,0.11,0.000955921588179259,"28","Gga1"
3.87300008793542e-08,0.815038480958844,0.428,0.222,0.000973246192097291,"28","Prpf19"
3.94296997583852e-08,1.72288670510703,0.343,0.11,0.000990828925228462,"28","Cep89"
4.00939500787488e-08,1.14185886376374,0.335,0.122,0.00100752087152888,"28","Map2k3"
4.07896290955389e-08,0.543608170701842,0.801,0.592,0.0010250025895418,"28","Psmb5"
4.33402199327439e-08,1.44590802339381,0.306,0.107,0.00108909638668992,"28","Fars2"
4.46207260131319e-08,0.902352863511499,0.362,0.182,0.00112127422398399,"28","Zmat5"
4.46462615767973e-08,0.621437311533846,0.738,0.559,0.00112191590716334,"28","Cyb5a"
4.64452480117031e-08,0.676134566325008,0.72,0.48,0.00116712263728609,"28","Pdcd5"
5.04771199624832e-08,1.80993219074095,0.252,0.081,0.00126843954753724,"28","Asrgl1"
5.33880457508639e-08,1.03542048138785,0.349,0.158,0.00134158820167346,"28","Lyrm2"
5.45157816430364e-08,1.29292791464409,0.386,0.151,0.00136992707690786,"28","Nr2f6"
6.22214552024337e-08,1.16256820869198,0.534,0.271,0.00156356294778196,"28","Trim33"
6.4224027913144e-08,0.522367453623485,0.827,0.569,0.0016138855974294,"28","Hmgn1"
6.55928968157126e-08,0.691724044553877,0.557,0.287,0.00164828390408204,"28","Kif3a"
6.77868403572699e-08,0.783108894726685,0.346,0.142,0.00170341551133783,"28","Lbh"
7.15542465535722e-08,0.813995367311884,0.422,0.23,0.00179808666164471,"28","Pin1"
7.50506546491486e-08,1.43321413988745,0.294,0.103,0.00188594790067846,"28","Fam161b"
7.57772374470991e-08,0.71500988793127,0.436,0.202,0.00190420619980815,"28","Scd2"
7.69895299392202e-08,0.729173240098486,0.536,0.313,0.00193466989784266,"28","Zc3h14"
7.78170097561173e-08,1.36867080307463,0.403,0.171,0.00195546363816147,"28","Acyp1"
8.11442694896222e-08,1.5252726647481,0.266,0.09,0.00203907434800472,"28","Fbxw9"
8.493807471528e-08,0.935686312390854,0.493,0.254,0.00213440887952027,"28","Trappc6a"
9.03387838861483e-08,1.11131857163728,0.397,0.184,0.00227012330027502,"28","Tex9"
9.63517618312746e-08,0.671790608859145,0.379,0.213,0.0024212234230581,"28","Abcg1"
1.05564092329282e-07,1.57772328444003,0.304,0.104,0.00265272007614253,"28","Wdr19"
1.09257775818411e-07,1.05042780511823,0.325,0.141,0.00274553864854084,"28","Thap3"
1.10193488463622e-07,1.49207631155203,0.382,0.153,0.00276905217160235,"28","Akr7a5"
1.11935065802048e-07,0.78477433681209,0.429,0.213,0.00281281626853966,"28","Cdkl4"
1.15912202392744e-07,0.805381020490756,0.425,0.225,0.00291275773392725,"28","Odf2"
1.21558956940645e-07,1.20804699142308,0.31,0.121,0.00305465502896148,"28","Ttf1"
1.24319640857541e-07,0.568034851469512,0.525,0.322,0.00312402825510914,"28","Ddx39b"
1.25961044069264e-07,1.64589570496138,0.278,0.09,0.00316527507641653,"28","Pcnx4"
1.30967282789336e-07,1.35195356966907,0.283,0.078,0.00329107684921323,"28","Urah"
1.3362883926935e-07,0.60817163635772,0.375,0.218,0.00335795910199949,"28","Uri1"
1.35074934451796e-07,1.24827005192982,0.276,0.114,0.00339429802783917,"28","Laptm4b"
1.45622522853151e-07,1.57913562669342,0.268,0.081,0.00365934837677682,"28","Cuedc1"
1.50520609688413e-07,0.948974611939517,0.534,0.266,0.00378243240086014,"28","Arl13b"
1.67602989502507e-07,0.687463226735377,0.488,0.264,0.00421169552320849,"28","D430042O09Rik"
1.71442942045204e-07,0.913137847418366,0.5,0.26,0.00430818969065394,"28","Mettl26"
